user_id,registration_timestamp,email_domain,age,gender,job_title,education_level,is_smoker,is_drinker,os,device_type,registration_duration_ms,is_fraud
1aa25361-e230-4419-9fb6-aca1bc255356,2025-01-07T04:02:59.912234,gmail.com,69,M,Mid-Level,High School,False,True,macos,desktop,14442.7615348776,False
2bf59269-4865-43ba-8855-fd452dc44857,2025-01-07T04:03:27.262828,yahoo.com,28,F,Mid-Level,Bachelors,True,True,macos,desktop,15676.7798611507,False
3aba2a75-df9f-47a8-806f-13d6d97e5c09,2025-01-07T04:04:07.688435,gmail.com,49,M,Junior,Bachelors,True,False,windows,desktop,20867.7416196069,False
7d6f86c4-d7cc-49a5-9db9-9ad4f5b03e13,2025-01-07T04:04:21.750419,gmail.com,26,M,Mid-Level,High School,False,True,ios,mobile,18148.0382168904,False
f9ea6223-6481-4d43-a9ce-79fb017b895f,2025-01-07T04:05:03.006504,hotmail.com,27,M,Director,Masters,True,True,windows,desktop,14290.8767957861,True
e5734c91-11bc-4e67-bce5-8caa1f42c0c2,2025-01-07T04:05:28.282821,gmail.com,59,F,Mid-Level,High School,False,False,android,mobile,9338.85068867526,False
35b9f3ad-ff2b-4bfa-bc8c-ab1bc08e9527,2025-01-07T04:05:45.821592,gmail.com,51,F,Junior,Bachelors,False,True,windows,desktop,12271.8505686912,False
bbec2862-9fd6-44d8-a0ac-816b2f553d0e,2025-01-07T04:05:54.384589,gmail.com,44,F,Mid-Level,PhD,False,False,windows,desktop,12904.5230501908,False
760ee393-d0c4-4746-b2a3-d434d9fa80e5,2025-01-07T04:06:00.109222,gmail.com,35,F,Director,High School,False,True,windows,desktop,15976.7301151423,False
5cc9ce5b-dc03-4eaa-857a-7c99a4968ffb,2025-01-07T04:06:37.225525,gmail.com,67,F,Manager,High School,False,False,windows,desktop,13918.2949883552,False
28aa998b-96d1-4630-b0dc-9175e2ac2e54,2025-01-07T04:09:07.867392,gmail.com,26,F,Junior,Bachelors,False,False,windows,desktop,15547.5528169319,False
9c087ab4-10b5-4aaf-8414-0e8d92628d71,2025-01-07T04:10:01.941104,gmail.com,43,M,Mid-Level,High School,True,True,windows,desktop,14839.1292855675,False
6a4cad58-4048-4884-94a7-6c8ad21a5dc2,2025-01-07T04:10:52.281986,gmail.com,35,M,Director,High School,False,False,windows,desktop,16253.1135058118,False
27e0c62a-0b67-42df-869e-4ed6f5d3e454,2025-01-07T04:12:07.372768,outlook.com,47,F,Mid-Level,PhD,False,False,ios,mobile,14502.8137125251,False
c370ec33-8dba-4f69-a767-5b3f93b82e85,2025-01-07T04:14:37.609137,gmail.com,63,M,Junior,Bachelors,False,True,macos,desktop,15553.0439165001,False
660f9c34-9e23-463f-a355-7741bbe44504,2025-01-07T04:15:35.603941,gmail.com,48,F,Mid-Level,Bachelors,False,True,macos,desktop,9967.09798547676,False
533148f6-0bee-4e2f-a1f5-a776a233dace,2025-01-07T04:16:11.465346,hotmail.com,19,M,Mid-Level,Bachelors,True,True,windows,desktop,16541.2898417017,False
87ec38eb-1188-450b-b219-0e961284fcd1,2025-01-07T04:16:22.426034,outlook.com,54,M,Junior,PhD,False,True,macos,desktop,18092.4423418164,False
2982ff36-e9f9-4ae7-aa25-65e066276fbe,2025-01-07T04:16:31.008794,yahoo.com,58,F,Mid-Level,Bachelors,False,False,windows,desktop,14658.1260686159,False
4bdfca84-b830-40cb-9a26-4f125625fb5b,2025-01-07T04:16:35.285503,gmail.com,26,M,Mid-Level,High School,False,False,macos,desktop,13423.5336612491,False
25308dff-2be5-4d91-8249-0c433c078cbb,2025-01-07T04:17:17.604999,gmail.com,67,F,Manager,High School,False,False,ios,mobile,14206.5035933976,False
15eea1d2-a591-47fe-bdd6-4110a73b076e,2025-01-07T04:19:07.703225,outlook.com,45,M,Director,Bachelors,False,False,windows,desktop,14446.465061124,True
93d2d870-7d5a-4809-9df4-725c9e703982,2025-01-07T04:19:23.623537,gmail.com,28,F,Junior,Bachelors,False,False,ios,mobile,14050.3294041642,False
58dff1b3-ce46-4ad9-bf44-69696804a94d,2025-01-07T04:19:24.975541,gmail.com,34,M,Manager,PhD,False,False,macos,desktop,11206.9220130006,True
2fc130bc-a90c-4405-8ae4-aa9feefbdc12,2025-01-07T04:19:36.573456,gmail.com,36,F,Mid-Level,Masters,False,False,android,mobile,15011.3073173402,False
bbf5efc5-3bad-46ff-ab3b-ef891250b2d5,2025-01-07T04:19:49.803421,gmail.com,42,F,Manager,Bachelors,False,True,ios,mobile,16044.569527994,False
68f879d8-cded-4928-ae66-2bd1a0d60981,2025-01-07T04:21:49.694382,yahoo.com,47,M,Mid-Level,Bachelors,False,False,windows,desktop,13229.8528025122,False
f1395f57-cbc7-4dcb-8d1d-adecf2b701ff,2025-01-07T04:24:11.451246,gmail.com,38,F,Manager,Bachelors,True,False,windows,desktop,15172.6126995993,False
639907eb-7ade-4d0f-9fdd-f3e059591f18,2025-01-07T04:26:57.001401,gmail.com,54,M,Manager,,False,True,windows,desktop,13869.7987809053,False
6d771b83-b2f3-41e3-b6d9-b46f14d096da,2025-01-07T04:28:59.439724,gmail.com,35,F,Mid-Level,Bachelors,False,False,windows,desktop,14646.4866603099,False
35d56091-c704-4e08-88f9-7f3ff9a53fba,2025-01-07T04:30:57.869258,gmail.com,58,M,Manager,High School,False,False,windows,desktop,20420.5212710508,False
ea377776-e4d2-40db-bf3b-2075cf15a250,2025-01-07T04:31:32.119069,gmail.com,56,M,Mid-Level,,False,False,windows,desktop,17031.0239916871,False
b9d2f636-060f-4c3e-882a-1e66709fbbcb,2025-01-07T04:31:38.755600,gmail.com,51,F,Mid-Level,Bachelors,False,False,ios,mobile,14732.6164321046,False
c26ab73e-a305-4dad-ac98-1bbfa3fd7faf,2025-01-07T04:32:15.916493,gmail.com,57,M,Junior,Bachelors,False,True,ios,mobile,12970.8090512916,False
2f5c6924-7424-48cf-a816-3d4d508a3d7c,2025-01-07T04:33:01.791512,gmail.com,21,M,CEO,High School,False,True,windows,desktop,17496.1652159625,False
aa7c05fd-57b8-4f62-b7be-3b9746b96d50,2025-01-07T04:34:15.457462,gmail.com,64,M,Junior,High School,False,False,ios,mobile,17803.5403215161,False
df75b3d3-7e5b-4afc-94ab-a26b0a744989,2025-01-07T04:35:37.767597,gmail.com,18,F,Mid-Level,Bachelors,False,True,macos,desktop,11599.0126655725,False
6f1e2896-0a44-45b7-8b13-0857a045a76f,2025-01-07T04:35:58.220370,gmail.com,49,F,Junior,High School,True,False,windows,desktop,12042.8074606315,False
6c120319-7517-4ce8-8b0f-a8a7d78e4909,2025-01-07T04:36:02.422344,gmail.com,59,M,Mid-Level,High School,False,True,windows,desktop,11869.00784071,False
50eed756-6433-4dad-8ce1-91b06f912649,2025-01-07T04:36:11.392005,gmail.com,31,F,CEO,High School,False,True,windows,desktop,15029.6540774536,False
c2351951-045b-4dce-9c43-9f946814cc9f,2025-01-07T04:36:32.855985,outlook.com,44,F,Manager,Bachelors,True,True,windows,desktop,12958.3081058474,False
e29a70e6-6504-4051-b66c-d753aeaf6534,2025-01-07T04:39:46.695345,gmail.com,40,F,Mid-Level,High School,False,True,android,mobile,14618.8403877604,False
52db3d52-f75f-496e-a78f-3a6f1882fea1,2025-01-07T04:40:59.500060,gmail.com,43,F,Junior,High School,False,False,ios,mobile,13871.21701964,False
92002861-ad6c-49f0-bb75-13608ec1d62e,2025-01-07T04:41:28.918864,gmail.com,37,M,Manager,Masters,False,True,macos,desktop,13607.1209243558,False
514a148f-6dea-4614-988e-c8112882c85a,2025-01-07T04:42:16.005593,gmail.com,41,F,Mid-Level,PhD,False,True,windows,desktop,12363.3950612399,False
086caecc-207f-4541-aed0-bfb33f5cefa5,2025-01-07T04:42:27.227081,hotmail.com,69,F,Mid-Level,,True,True,ios,mobile,12792.414062709,False
d13824b0-8145-4c55-9f05-920442669654,2025-01-07T04:42:43.275220,outlook.com,50,F,Junior,Bachelors,False,True,windows,desktop,12281.8971211853,False
83f18b05-df39-400b-b35e-494789cb140f,2025-01-07T04:42:44.295841,gmail.com,26,F,Mid-Level,High School,False,False,windows,desktop,13952.8442908602,False
e5a1a0ff-d78d-4f2c-80ae-f692e4929643,2025-01-07T04:44:00.396519,outlook.com,19,F,Mid-Level,PhD,True,True,ios,mobile,15794.6906126256,False
21c11947-8f1f-4888-8ed6-c280fd6b5702,2025-01-07T04:44:01.721993,gmail.com,20,F,Junior,High School,False,False,windows,desktop,16524.2770121721,False
fafa08ef-0c2e-421c-9488-ab97517b6619,2025-01-07T04:44:31.402241,gmail.com,54,M,Junior,,False,False,windows,desktop,18019.2153219908,False
54bef90c-e554-4b85-95ba-f9fd20a66e1c,2025-01-07T04:45:32.032399,gmail.com,45,F,Junior,Bachelors,False,True,windows,desktop,12820.6400385081,False
a527322e-753a-4f85-ac8a-88026498f090,2025-01-07T04:48:16.774698,gmail.com,38,F,Mid-Level,High School,False,True,ios,mobile,16870.886220485,False
715cae7b-7b64-4761-9c30-7ff4edadfd98,2025-01-07T04:49:48.207808,gmail.com,43,F,Mid-Level,High School,True,False,ios,mobile,12083.840657568,False
ac5c03c4-8366-4366-aece-753d85387e10,2025-01-07T04:50:31.313229,gmail.com,23,F,Mid-Level,Masters,True,True,windows,desktop,15529.0739375175,False
90ed5f8e-5eae-4492-8504-9aa53d12c925,2025-01-07T04:52:38.376326,gmail.com,62,M,Manager,Masters,False,False,windows,desktop,15653.1190888901,False
21864830-1f24-4b4b-ab3e-85f0825e0af3,2025-01-07T04:53:00.499971,gmail.com,40,F,Manager,High School,False,False,macos,desktop,11134.9152025484,False
11c14831-2758-492f-acad-6bd4dfc6cf66,2025-01-07T04:54:37.743067,gmail.com,49,F,Junior,,False,True,macos,desktop,19109.402165394,False
20bb4acc-f09b-47d4-bc15-99223b7b8705,2025-01-07T04:54:51.290041,gmail.com,21,M,Manager,Masters,False,True,windows,desktop,14770.7134235527,False
5b531ebd-d2aa-49f4-a4ee-259688106c18,2025-01-07T04:55:13.067369,yahoo.com,30,F,Mid-Level,Bachelors,True,True,ios,mobile,12676.9775082122,False
3558be63-ec74-4d0e-a31d-23685498b677,2025-01-07T04:55:52.563919,gmail.com,31,M,Mid-Level,High School,False,True,windows,desktop,13465.2748779936,False
a9acff5d-4820-4639-a55e-fb7a46b1e853,2025-01-07T04:57:13.326334,gmail.com,56,M,Junior,Masters,False,True,ios,mobile,18002.8713297322,False
7e1e54e2-f732-49a8-8f8a-00b2963b56b2,2025-01-07T04:57:19.210014,gmail.com,37,F,Mid-Level,Bachelors,False,True,windows,desktop,13402.7866044903,False
da3c034e-bb24-4073-a1f5-f753efcc759d,2025-01-07T05:00:24.359488,yahoo.com,30,F,Mid-Level,Bachelors,False,True,ios,mobile,13240.5567342589,False
1492a349-53ff-4a17-8e1d-65d1d7312d1f,2025-01-07T05:03:37.609725,gmail.com,61,M,Mid-Level,Bachelors,False,True,ios,mobile,10936.731895988,False
a0d2fff9-c142-4460-8479-1d2d30200655,2025-01-07T05:04:04.396457,gmail.com,55,F,Mid-Level,High School,True,True,ios,mobile,15157.2961414306,False
4ba39f1b-62fb-4f64-baca-add11f8e6b18,2025-01-07T05:06:31.986014,gmail.com,66,M,Mid-Level,Bachelors,False,False,windows,desktop,15815.049178795,False
bdc161e6-42e8-494f-b1b0-7e866be55aec,2025-01-07T05:07:26.734735,gmail.com,46,F,Manager,Bachelors,False,True,windows,desktop,17252.3077917079,False
e3c441de-34f7-4286-9c23-af04f2ed9448,2025-01-07T05:07:49.887676,gmail.com,56,F,Mid-Level,Bachelors,False,True,windows,desktop,13076.3899059865,False
fa41e94c-e257-45c4-806a-94a1fd6bc61e,2025-01-07T05:08:02.527556,outlook.com,26,F,Mid-Level,High School,False,False,windows,desktop,13893.4921951375,False
8c036302-b4a8-4316-a364-eaa2bbd01903,2025-01-07T05:08:12.713712,gmail.com,33,F,Junior,Bachelors,False,False,macos,desktop,15813.4042701839,False
0a30b223-17ce-43ff-8d12-90f726b2d7c5,2025-01-07T05:09:29.989727,gmail.com,40,F,Junior,,False,True,android,mobile,15569.3001538935,False
417a3137-9069-4938-945c-966e1b72203e,2025-01-07T05:10:57.399141,gmail.com,47,F,Mid-Level,,True,True,windows,desktop,14352.8231097999,False
d2481ef1-6525-4721-9199-02a58f760ccd,2025-01-07T05:11:09.873986,gmail.com,55,M,Mid-Level,Bachelors,False,True,ios,mobile,16951.2659158826,False
ce1291d5-6d30-44cc-95e4-613bbc7a05f5,2025-01-07T05:11:46.184117,gmail.com,59,F,Mid-Level,Bachelors,False,False,windows,desktop,17860.1111811006,False
d0440e62-ad2d-438f-975d-968daa1b09ae,2025-01-07T05:12:25.934024,yahoo.com,66,M,Mid-Level,High School,False,False,macos,desktop,15797.9794540022,False
be5e8c2b-f293-4733-84b9-be278f7d733e,2025-01-07T05:12:53.925262,gmail.com,66,F,Mid-Level,Bachelors,False,True,ios,mobile,12500.426520125,False
f62c77da-8483-462c-ae9e-640f887ce1c4,2025-01-07T05:13:33.630728,hotmail.com,40,F,Junior,Bachelors,False,False,windows,desktop,14724.6456951598,False
0da10154-43cc-404e-a3be-a4e20ad0390d,2025-01-07T05:13:53.992830,gmail.com,67,F,Mid-Level,High School,False,False,windows,desktop,13438.5639983032,False
bd17262a-d4c2-4bd7-88a1-a0e501220fd4,2025-01-07T05:13:56.327253,gmail.com,35,M,Junior,Bachelors,True,False,windows,desktop,14353.0689905308,False
92a8557c-0cb8-49c3-baa2-96aadcd9f211,2025-01-07T05:14:01.152211,outlook.com,64,M,Manager,Bachelors,True,False,windows,desktop,14040.429317097,False
a99f4654-4565-47e0-b68d-10bfc001d91a,2025-01-07T05:17:03.885453,gmail.com,18,F,Mid-Level,Bachelors,False,False,macos,desktop,15161.1463560341,False
1b78e4ee-080e-4a56-8e65-47816bbbfefd,2025-01-07T05:17:05.219257,outlook.com,58,M,Manager,Bachelors,False,False,ios,mobile,13791.6647405222,False
4e0dcaf7-f42f-4f21-b129-423938ae2113,2025-01-07T05:18:14.409948,gmail.com,63,F,Manager,Bachelors,False,True,ios,mobile,15104.2075833818,False
9bcfcac0-1a85-4fd2-8e7d-2bec81a526b1,2025-01-07T05:18:55.190493,gmail.com,41,F,Junior,Bachelors,False,False,macos,desktop,18286.5448081936,False
0ef17b2d-bd3b-484f-a469-668f7dac74e9,2025-01-07T05:19:34.664726,gmail.com,35,M,Manager,Bachelors,False,True,ios,mobile,15134.8728717514,False
659ee7e5-df5b-4cd9-80d3-f85642e1f0b1,2025-01-07T05:22:22.264567,gmail.com,40,M,Junior,,False,True,macos,desktop,15032.8136776584,False
e1e30410-b289-4568-a15b-52109957667a,2025-01-07T05:22:29.177254,gmail.com,67,M,Mid-Level,Bachelors,False,False,windows,desktop,16512.9329946479,False
c0dc7c3f-6aee-4737-8940-3aa4726e923b,2025-01-07T05:25:57.553442,gmail.com,36,F,Mid-Level,Bachelors,False,True,windows,desktop,13690.6853744097,False
58a3e652-a113-4424-a8dd-4126013093a1,2025-01-07T05:26:19.953741,gmail.com,25,M,Mid-Level,Bachelors,False,True,windows,desktop,14537.7680968145,False
83ffddb3-9464-4e32-bdad-7100c6112e05,2025-01-07T05:26:20.407731,gmail.com,47,M,Mid-Level,Bachelors,True,False,ios,mobile,15844.2242730085,False
bdc514c4-d595-474f-bcd3-50c50a139215,2025-01-07T05:27:28.156886,gmail.com,63,M,Mid-Level,High School,False,False,windows,desktop,15696.8855437946,False
26c0389a-55cb-4f0b-a193-03b86586fe2d,2025-01-07T05:28:05.099404,gmail.com,25,F,Mid-Level,High School,False,True,windows,desktop,17434.0122837489,False
42a84257-90d1-4357-a122-47afaf0dc4da,2025-01-07T05:28:05.157912,outlook.com,49,M,Mid-Level,High School,False,False,android,mobile,13027.4411285095,False
1492a4bc-0822-4c9e-b09e-f3d9b1ba4d74,2025-01-07T05:28:33.045077,yahoo.com,44,M,Mid-Level,PhD,False,False,windows,desktop,17712.253398531,False
957db9e4-064c-485a-9620-e4c9ca6b57e0,2025-01-07T05:28:54.860251,gmail.com,44,M,Manager,PhD,True,False,ios,mobile,16146.2049940955,False
13dc1387-aae8-490e-8114-12ce955b7473,2025-01-07T05:29:13.868548,gmail.com,28,M,Manager,Bachelors,False,True,windows,desktop,14701.1444710911,False
f942d85c-9c38-4ba5-85b5-72a9c11193df,2025-01-07T05:30:17.483286,hotmail.com,44,F,Mid-Level,Bachelors,False,True,windows,desktop,17970.5845737958,False
e2cbb336-6aa2-4511-85bd-3581729a84fc,2025-01-07T05:32:10.399282,gmail.com,31,M,Junior,High School,False,True,macos,desktop,15410.8079448409,False
3725725f-d564-4ca7-85e2-ae25e9b9cb1a,2025-01-07T05:32:24.720609,gmail.com,47,F,Manager,Bachelors,True,True,macos,desktop,10649.6356739671,False
f54934d4-357f-44e1-89a2-823cde278905,2025-01-07T05:32:31.996306,gmail.com,19,F,Junior,High School,True,False,ios,mobile,12391.7720215559,False
38e902fd-885b-407b-95e4-9a1d03e91f68,2025-01-07T05:32:50.512213,gmail.com,30,F,Manager,Bachelors,False,True,ios,mobile,15734.5135501294,False
8a15a84a-6529-4573-9be9-ae7c4f112528,2025-01-07T05:35:43.599263,outlook.com,45,F,Mid-Level,PhD,True,True,android,mobile,14618.8821859263,True
28b6a772-c0ac-44a8-b992-0a3ad68df6c6,2025-01-07T05:36:32.043530,gmail.com,20,F,CEO,High School,True,False,windows,desktop,17045.5315554832,False
b47b2cb5-1628-4045-a6f7-cbd44a31c8b9,2025-01-07T05:36:44.276496,gmail.com,40,M,Mid-Level,High School,False,False,windows,desktop,12401.6157963952,False
43933dfa-e252-4340-aced-90d366ac3fb1,2025-01-07T05:36:45.665641,gmail.com,51,F,Junior,Bachelors,False,True,windows,desktop,16655.7192433385,False
aab69c24-c878-4e0c-b20a-3eac9f1193b1,2025-01-07T05:37:12.295707,hotmail.com,29,F,Mid-Level,Bachelors,False,False,windows,desktop,12645.4853455385,False
77fa2e77-0dcc-4568-a214-ed548e8f8792,2025-01-07T05:38:17.018982,gmail.com,56,M,Mid-Level,High School,False,False,windows,desktop,14780.7838182227,False
b1201b7e-c1a9-4cde-91e4-9e8347591133,2025-01-07T05:38:57.768716,yahoo.com,51,M,Manager,Masters,False,True,macos,desktop,13301.6104353295,False
1dc87f50-0d2d-4b41-bee3-6f6b67bc6b5b,2025-01-07T05:38:58.034724,gmail.com,29,M,Junior,Bachelors,True,True,windows,desktop,17199.3261897084,False
cdb27d38-10ad-4aea-a01f-34847f10075f,2025-01-07T05:39:13.673956,gmail.com,55,F,Manager,High School,False,False,macos,desktop,13922.9357200379,False
25335c59-1ea3-42c2-b65a-4cec80231d49,2025-01-07T05:39:16.940908,gmail.com,52,F,Mid-Level,Bachelors,False,True,android,mobile,13501.1511825647,False
79d71081-7e8d-4d2b-9b3a-d94a7630479b,2025-01-07T05:39:30.248323,gmail.com,33,M,Manager,High School,False,True,windows,desktop,17443.2496964443,False
f3457aa8-91bd-47d7-befe-b6d579001eee,2025-01-07T05:41:21.037152,gmail.com,45,F,Junior,Bachelors,False,True,windows,desktop,13999.9250103417,False
4172b349-7ad3-4840-9544-c449f8ba5f22,2025-01-07T05:41:22.367987,yahoo.com,68,M,Mid-Level,Bachelors,False,False,ios,mobile,14150.9545908396,False
bf4b1dbd-b8c7-431b-ba4a-75d421fab31f,2025-01-07T05:44:57.396660,gmail.com,38,M,Mid-Level,Bachelors,False,False,ios,mobile,16329.2757408601,False
744a7eec-5dae-4fe2-a829-9396f04117a8,2025-01-07T05:45:29.880227,gmail.com,43,M,Mid-Level,,False,False,macos,desktop,15133.4199334881,False
4863d702-6738-4325-89f8-841e1a347759,2025-01-07T05:47:20.246936,gmail.com,54,M,Mid-Level,Bachelors,False,True,android,mobile,14141.204407793,False
18bda35e-6ce8-4b22-b9fd-504c29af2c2a,2025-01-07T05:47:27.819199,gmail.com,43,F,Manager,High School,False,False,windows,desktop,13092.1657134416,False
3325385e-9fa5-461a-af69-1e0a602bebbb,2025-01-07T05:48:01.047862,gmail.com,18,F,Mid-Level,Masters,False,False,windows,desktop,15629.4539854334,False
1e5c0053-0457-4cf7-8463-ae8a5920ecc1,2025-01-07T05:48:51.920525,gmail.com,68,M,Junior,Masters,False,True,windows,desktop,15769.8241517728,False
55c08d12-e6ce-49fc-94cb-b3aa37c655a8,2025-01-07T05:49:02.626532,gmail.com,48,M,CEO,High School,False,False,ios,mobile,14160.9100357212,False
43f7005e-3dd4-4a4d-ac5c-f11c07e3cd58,2025-01-07T05:50:40.254705,gmail.com,30,F,Junior,Bachelors,False,False,windows,desktop,14335.357997632,False
c0bf098a-faf1-43ff-840f-eda742240622,2025-01-07T05:50:52.326610,gmail.com,27,F,Junior,,True,False,windows,desktop,11417.9779606999,False
e86f100c-afcf-41b0-a8c6-1c735a62b32a,2025-01-07T05:51:37.098355,gmail.com,29,M,Mid-Level,PhD,True,True,windows,desktop,14756.5095456826,False
474b9ae6-7e99-4a84-aeb3-4381be6e5b0b,2025-01-07T05:52:28.272492,gmail.com,41,F,Manager,Bachelors,False,False,android,mobile,18556.4636954343,False
a70c929d-22ab-4e83-acc3-46ef96f66f2e,2025-01-07T05:54:58.126065,hotmail.com,48,M,Manager,High School,False,False,windows,desktop,17647.959044221,False
757c2291-1217-4993-8866-a662f9da0453,2025-01-07T05:56:53.555523,gmail.com,56,F,Junior,High School,False,True,windows,desktop,13224.5996210873,False
b4348330-a5f3-4c2e-9a2f-9dac8f0c145b,2025-01-07T05:56:57.721526,gmail.com,64,F,Mid-Level,High School,False,True,ios,mobile,12390.236023455,False
82d75c72-d571-4e11-84dc-452f396193b7,2025-01-07T05:58:06.808767,gmail.com,27,M,Mid-Level,Bachelors,True,True,windows,desktop,15495.3068567471,False
6c21dca7-db59-4e38-9110-f8ae953ca077,2025-01-07T05:58:30.669068,gmail.com,27,F,Mid-Level,,False,True,android,mobile,14776.1093119904,False
559bde7e-f8e6-4c7d-8c7d-943fcb9718e6,2025-01-07T05:58:40.380920,outlook.com,45,M,Manager,Masters,False,False,android,mobile,13640.5315111923,True
01b41483-28dd-4c48-b6be-39f6f245666a,2025-01-07T06:00:00.005859,gmail.com,56,F,Junior,Bachelors,False,False,windows,desktop,15558.3697242088,False
25a66907-8886-430e-8ce7-f41a9c02f09c,2025-01-07T06:00:28.828975,gmail.com,28,M,Mid-Level,High School,True,False,windows,desktop,12427.8672527923,False
6e71baaa-13ec-4cd6-8c26-7a97d13b5ab3,2025-01-07T06:00:57.507434,gmail.com,23,F,CEO,Bachelors,False,False,ios,mobile,15870.3223566816,False
a9e08101-5352-4fec-a2b7-3f7572418324,2025-01-07T06:01:23.349297,gmail.com,49,M,Junior,Bachelors,False,True,ios,mobile,16890.2257745998,False
888a239a-07d2-426c-9d9d-90b5c08461ee,2025-01-07T06:04:25.594454,gmail.com,56,M,Mid-Level,Bachelors,False,False,macos,desktop,16409.4225607402,False
fd22c525-7aa8-4d2f-8362-b87beb2852a1,2025-01-07T06:05:47.863048,gmail.com,64,F,Mid-Level,High School,False,False,android,mobile,10244.7616730303,False
96c19053-8ecc-499b-b387-842a7b33b93a,2025-01-07T06:06:33.266829,hotmail.com,53,M,Mid-Level,High School,True,False,ios,mobile,15044.3544812816,False
c704baa7-c2b7-4abd-a18a-1a763410d97d,2025-01-07T06:07:47.932500,gmail.com,20,F,Manager,Bachelors,True,False,macos,desktop,15690.1813425852,False
88bd0bfe-d039-413b-8308-23b56c50c568,2025-01-07T06:08:00.916910,yahoo.com,43,M,Junior,,False,False,android,mobile,15682.3858229006,False
665ff67d-85ae-4dc3-90c7-068ebaf6f56d,2025-01-07T06:08:04.905688,gmail.com,66,M,Mid-Level,Bachelors,False,True,windows,desktop,16467.6451268673,False
c8e3d76d-330f-4bc0-935c-47fc7748c1e2,2025-01-07T06:08:10.026293,gmail.com,29,F,Mid-Level,Bachelors,False,True,windows,desktop,12193.1378515927,False
27417774-be02-421a-8298-6cbe910c3ea4,2025-01-07T06:08:23.275558,gmail.com,38,F,Mid-Level,Bachelors,True,True,macos,desktop,14414.3459752853,False
c802d03e-949d-4b16-b492-282c1dea490e,2025-01-07T06:08:32.305700,gmail.com,54,M,Junior,Masters,True,True,ios,mobile,17079.6599914211,False
e9fcc8ba-6ab0-4772-84c0-fe28eee7c299,2025-01-07T06:08:40.202880,gmail.com,21,M,Junior,PhD,False,False,windows,desktop,19326.0719440432,True
69e7b6f7-52fc-41fe-a342-9c7fe64068b6,2025-01-07T06:09:53.670612,gmail.com,59,F,Junior,,False,False,windows,desktop,15737.7898095906,False
8343f38d-d781-4743-8de9-b43dc869253a,2025-01-07T06:11:17.153256,gmail.com,22,M,Junior,High School,True,False,windows,desktop,13931.1302923095,False
2a2b360b-d44f-448a-9a0d-10beb8b1a8e2,2025-01-07T06:11:24.350864,gmail.com,20,F,Manager,High School,False,False,macos,desktop,16182.1615077805,False
1bb625ac-8716-4d1d-969e-c22268b2fc49,2025-01-07T06:11:52.589278,outlook.com,23,F,Mid-Level,Bachelors,False,False,windows,desktop,15422.6834138388,False
cc8d8adb-e5e8-492e-b4f9-d5554a1ae770,2025-01-07T06:11:57.028915,yahoo.com,20,M,Junior,Bachelors,False,False,windows,desktop,13265.7027235575,False
275c5b68-edf5-4b2b-9e53-6d2970961db5,2025-01-07T06:12:40.276507,outlook.com,42,M,Junior,High School,False,True,ios,mobile,16174.800161562,False
050c3359-0dd5-4113-ab8d-c37a9500d4c5,2025-01-07T06:13:30.955807,gmail.com,59,M,Mid-Level,Bachelors,False,False,ios,mobile,15639.1559556276,False
1d1294d2-b89f-40e6-afcb-0c1dbf1359db,2025-01-07T06:13:43.187346,yahoo.com,65,F,Manager,Bachelors,False,True,macos,desktop,11867.9728942778,False
fc9d6aa3-c154-4dfe-85ee-9f1bb852ed88,2025-01-07T06:17:01.406518,gmail.com,64,F,Director,Bachelors,False,True,windows,desktop,12214.4060610125,False
6bfa21d6-36d2-4f65-9cb1-85b580d6389a,2025-01-07T06:17:51.339527,gmail.com,41,F,Director,,False,False,macos,desktop,13166.7704704028,True
2a63749e-d0c6-4cdb-a52d-38ea9f9ee9a6,2025-01-07T06:18:21.464776,gmail.com,68,M,Junior,Bachelors,True,False,android,mobile,16292.5274518079,False
81526102-c751-42a5-ac01-e1323639b618,2025-01-07T06:19:40.844531,gmail.com,57,M,Junior,Bachelors,False,True,ios,mobile,14785.080917029,False
e599809e-8f39-47f8-9f92-f8b965e6ac57,2025-01-07T06:21:21.021986,gmail.com,27,M,Mid-Level,PhD,False,True,ios,mobile,18132.4003866555,False
aeb8b43a-bfce-45ad-b1ac-cf8f09d59163,2025-01-07T06:22:32.179026,yahoo.com,63,M,Mid-Level,Bachelors,False,True,ios,mobile,17334.1633108529,False
9babca01-1cfa-49ca-ae7c-ce7e5b51e9d5,2025-01-07T06:23:00.945722,gmail.com,19,F,Mid-Level,High School,False,False,ios,mobile,12618.9451567861,False
5e038213-40d7-4970-b0f2-4d98b1de852a,2025-01-07T06:23:31.328235,gmail.com,37,M,Director,Bachelors,False,True,ios,mobile,13052.9923635557,False
48446e6c-faf1-4f2c-9ec6-394ab1423c02,2025-01-07T06:26:16.035674,outlook.com,59,F,Junior,PhD,False,True,ios,mobile,19590.8996727258,False
0146d393-917e-4097-9fd2-a95376494425,2025-01-07T06:27:56.224593,gmail.com,38,M,Mid-Level,,False,False,macos,desktop,15819.2106463397,False
ec488931-467d-42a4-81b6-13542e54f3b0,2025-01-07T06:28:16.377470,gmail.com,50,M,Manager,High School,False,True,macos,desktop,17128.2227970311,False
7a53e12e-499a-4eca-a296-15b6809d9d63,2025-01-07T06:29:36.882513,gmail.com,41,M,Mid-Level,Bachelors,True,False,windows,desktop,15312.5780084976,False
